severity,display_ipv4_address,port,protocol,host_name,cve,classe,tipo_solução
4.5,10.1.19.242,80,TCP,db-10-1-19-242,CVE-2021-18419,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
6.6,10.1.75.112,443,TCP,db-10-1-75-112,,Lighttpd Vulnerability Issues,Update Lighttpd Patch
9.3,192.168.1.103,80,TCP,srv-192-168-1-103,CVE-2022-69510,Template Injection Vulnerabilities,Update End-of-Life Packages
6.5,192.168.10.27,636,TCP,ws-192-168-10-27,CVE-2022-74139,Outdated TLS Library Issues,Update Security Patches
6.9,172.16.0.227,135,TCP,dc-172-16-0-227,,Sudo Policy Misconfiguration,Implement Micro-Segmentation
7.9,172.16.0.72,995,TCP,dc-172-16-0-72,,Outdated TLS Library Issues,Update Security Patches
8.0,192.168.2.42,1433,TCP,dc-192-168-2-42,CVE-2022-92727,SQL Injection Vulnerabilities,Configure Content Security
9.1,192.168.10.42,80,TCP,fw-192-168-10-42,CVE-2022-49824,Cross-Site Scripting Vulnerabilities,Update End-of-Life Packages
8.8,10.0.186.118,445,TCP,nas-10-0-186-118,CVE-2021-54905,FreeBSD Kernel Vulnerabilities,Restrict Port Access
7.6,10.1.172.221,80,TCP,web-10-1-172-221,CVE-2021-13567,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
7.8,10.0.186.118,80,TCP,nas-10-0-186-118,CVE-2022-23006,SQL Injection Vulnerabilities,Update Lighttpd Patch
7.3,10.1.141.76,80,TCP,print-10-1-141-76,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.0,10.0.213.95,22,TCP,print-10-0-213-95,CVE-2022-26544,SUID Binary Misconfiguration,Implement Micro-Segmentation
5.4,172.16.0.49,8443,TCP,ws-172-16-0-49,CVE-2023-69893,Expired TLS Certificate Issues,Update End-of-Life Packages
4.1,192.168.10.103,443,TCP,app-192-168-10-103,,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
4.5,10.2.104.125,443,TCP,dc-10-2-104-125,CVE-2023-39830,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.9,10.1.98.98,993,TCP,print-10-1-98-98,,Outdated TLS Library Issues,Update Cipher Suites
9.7,172.16.0.72,993,TCP,dc-172-16-0-72,CVE-2022-48974,Outdated TLS Library Issues,Update OpenSSL Packages
8.0,10.1.21.188,993,TCP,dc-10-1-21-188,CVE-2022-80329,Outdated TLS Library Issues,Renew Certificate Update
7.1,192.168.1.58,135,TCP,db-192-168-1-58,CVE-2022-59857,SNMP Default Community Strings,Remove Unused Packages
6.4,192.168.2.41,8080,TCP,dc-192-168-2-41,CVE-2021-54842,Lighttpd Vulnerability Issues,Update Lighttpd Patch
6.6,10.1.113.207,443,TCP,nas-10-1-113-207,CVE-2023-81642,Expired TLS Certificate Issues,Restrict Sudoers Access
6.2,10.2.69.73,443,TCP,print-10-2-69-73,CVE-2023-32167,Expired TLS Certificate Issues,Update End-of-Life Packages
7.5,192.168.10.19,8443,TCP,nas-192-168-10-19,CVE-2022-57419,Outdated TLS Library Issues,Update Cipher Suites
9.7,192.168.2.62,389,TCP,srv-192-168-2-62,CVE-2023-49412,Cross-Site Scripting Vulnerabilities,Restrict Port Access
5.8,10.1.168.111,443,TCP,fw-10-1-168-111,CVE-2023-22880,Expired TLS Certificate Issues,Restrict Sudoers Access
7.0,10.1.217.48,443,TCP,ws-10-1-217-48,,IIS Vulnerability Issues,Apply Entity Encoding
9.2,192.168.2.41,22,TCP,dc-192-168-2-41,CVE-2022-89593,Cross-Site Scripting Vulnerabilities,Update Vulnerable Dependencies
4.4,192.168.2.34,443,TCP,fw-192-168-2-34,CVE-2020-43150,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
8.6,172.16.1.31,636,TCP,web-172-16-1-31,,Outdated TLS Library Issues,Renew Certificate Update
5.3,172.16.0.227,53,UDP,dc-172-16-0-227,CVE-2020-44815,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
4.0,10.0.23.56,443,TCP,web-10-0-23-56,,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
8.2,10.2.67.136,8080,TCP,print-10-2-67-136,CVE-2021-44859,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
6.6,192.168.2.62,443,TCP,srv-192-168-2-62,CVE-2023-92040,Expired TLS Certificate Issues,Restrict Sudoers Access
6.3,192.168.1.2,443,TCP,ws-192-168-1-2,,Outdated TLS Library Issues,Renew Certificate Update
7.1,192.168.2.208,3389,TCP,srv-192-168-2-208,CVE-2022-63964,SNMP Default Community Strings,Update Tomcat Patch
3.5,192.168.2.239,445,TCP,ws-192-168-2-239,,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
7.9,192.168.10.42,995,TCP,fw-192-168-10-42,,Outdated TLS Library Issues,Update OpenSSL Packages
7.1,192.168.2.62,443,TCP,srv-192-168-2-62,CVE-2022-14288,Outdated TLS Library Issues,Renew Certificate Update
7.4,10.1.172.221,22,TCP,web-10-1-172-221,CVE-2023-34756,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.9,10.1.63.50,8080,TCP,web-10-1-63-50,CVE-2020-83196,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
5.1,192.168.2.238,135,TCP,dc-192-168-2-238,CVE-2018-46326,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
7.6,10.1.151.109,8443,TCP,srv-10-1-151-109,,Outdated TLS Library Issues,Renew Certificate Update
5.6,192.168.1.72,80,TCP,dc-192-168-1-72,CVE-2021-49369,Template Injection Vulnerabilities,Update Lighttpd Patch
9.2,172.16.0.172,9090,TCP,fw-172-16-0-172,,IIS Vulnerability Issues,Update End-of-Life Packages
5.0,10.0.23.56,161,UDP,web-10-0-23-56,,SNMP Default Community Strings,Update OpenSSL Packages
4.5,10.2.130.127,162,UDP,ws-10-2-130-127,,SNMP Default Community Strings,Update OpenSSL Packages
6.0,192.168.1.40,8080,TCP,fw-192-168-1-40,CVE-2020-66112,IIS Vulnerability Issues,Prevent SQL Injection
8.8,10.1.217.48,636,TCP,ws-10-1-217-48,,Outdated TLS Library Issues,Renew Certificate Update
6.7,10.2.130.127,636,TCP,ws-10-2-130-127,CVE-2022-79616,SNMP Default Community Strings,Renew Certificate Update
6.3,10.0.172.168,443,TCP,ws-10-0-172-168,,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
8.8,10.2.67.136,993,TCP,print-10-2-67-136,CVE-2022-15224,Outdated TLS Library Issues,Update Cipher Suites
7.0,192.168.1.149,443,TCP,print-192-168-1-149,CVE-2022-25906,Outdated TLS Library Issues,SNMP Security Configuration
9.8,192.168.2.40,443,TCP,web-192-168-2-40,CVE-2023-67920,Cross-Site Scripting Vulnerabilities,Update Vulnerable Dependencies
9.1,10.0.186.118,443,TCP,nas-10-0-186-118,,Cross-Site Scripting Vulnerabilities,Restrict Port Access
7.5,172.16.0.25,443,TCP,fw-172-16-0-25,CVE-2023-27014,SNMP Default Community Strings,Disable Vulnerable Endpoint
8.2,192.168.10.55,8443,TCP,dc-192-168-10-55,CVE-2022-93746,Outdated TLS Library Issues,Update Cipher Suites
8.0,192.168.2.40,636,TCP,web-192-168-2-40,CVE-2022-21114,Outdated TLS Library Issues,Update Security Patches
5.1,192.168.2.216,8080,TCP,nas-192-168-2-216,CVE-2020-11682,Outdated TLS Library Issues,Apply Entity Encoding
5.2,172.16.1.31,443,TCP,web-172-16-1-31,CVE-2020-83669,Template Injection Vulnerabilities,Apply Entity Encoding
6.0,192.168.1.103,443,TCP,srv-192-168-1-103,CVE-2023-99647,Expired TLS Certificate Issues,Update Linux Kernel Packages
8.4,192.168.1.225,993,TCP,print-192-168-1-225,CVE-2022-93606,Outdated TLS Library Issues,Update Cipher Suites
6.0,192.168.1.172,636,TCP,fw-192-168-1-172,CVE-2022-46517,Outdated TLS Library Issues,SNMP Security Configuration
7.9,192.168.10.103,22,TCP,app-192-168-10-103,CVE-2022-87993,Template Injection Vulnerabilities,Update Vulnerable Dependencies
8.3,192.168.2.62,80,TCP,srv-192-168-2-62,CVE-2021-41813,Cross-Site Scripting Vulnerabilities,Update Lighttpd Patch
6.7,192.168.1.139,1433,TCP,db-192-168-1-139,,SQL Injection Vulnerabilities,Configure Content Security
8.3,172.16.1.231,443,TCP,nas-172-16-1-231,CVE-2022-96511,Outdated TLS Library Issues,Renew Certificate Update
7.9,10.0.103.187,993,TCP,fw-10-0-103-187,,Outdated TLS Library Issues,Renew Certificate Update
4.8,192.168.1.176,53,UDP,fw-192-168-1-176,CVE-2020-88407,SQL Injection Vulnerabilities,Disable Vulnerable Endpoint
8.0,172.16.1.65,22,TCP,srv-172-16-1-65,CVE-2022-10772,SUID Binary Misconfiguration,Implement Micro-Segmentation
6.6,192.168.2.34,8080,TCP,fw-192-168-2-34,,Outdated TLS Library Issues,Apply Entity Encoding
4.5,10.1.151.109,162,UDP,srv-10-1-151-109,CVE-2019-56230,SNMP Default Community Strings,Update OpenSSL Packages
4.5,192.168.10.54,80,TCP,app-192-168-10-54,CVE-2021-18208,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
6.2,172.16.0.49,8443,TCP,ws-172-16-0-49,CVE-2023-36081,Expired TLS Certificate Issues,Restrict Sudoers Access
4.6,192.168.2.41,80,TCP,dc-192-168-2-41,,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
9.0,10.2.202.175,636,TCP,gw-10-2-202-175,,Outdated TLS Library Issues,Renew Certificate Update
9.6,172.16.1.1,443,TCP,app-172-16-1-1,,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
3.7,10.0.150.142,80,TCP,web-10-0-150-142,,IIS Vulnerability Issues,Disable Vulnerable Endpoint
6.1,192.168.2.109,443,TCP,nas-192-168-2-109,CVE-2023-80481,Expired TLS Certificate Issues,Update Security Patches
6.1,172.16.0.106,8443,TCP,dc-172-16-0-106,CVE-2020-40544,Outdated TLS Library Issues,Apply Entity Encoding
5.4,10.0.103.187,53,UDP,fw-10-0-103-187,CVE-2020-41030,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
5.4,10.1.141.76,443,TCP,print-10-1-141-76,CVE-2023-29715,Expired TLS Certificate Issues,Update Security Patches
7.1,10.2.129.234,443,TCP,ws-10-2-129-234,,SQL Injection Vulnerabilities,Configure Content Security
5.6,192.168.1.139,80,TCP,db-192-168-1-139,,IIS Vulnerability Issues,Disable Vulnerable Endpoint
6.7,192.168.10.155,22,TCP,app-192-168-10-155,CVE-2022-30517,Sudo Policy Misconfiguration,Update Tomcat Patch
8.7,172.16.1.136,22,TCP,app-172-16-1-136,CVE-2021-68016,Stack Overflow Vulnerabilities,Restrict Port Access
6.6,10.0.153.83,8443,TCP,dc-10-0-153-83,CVE-2023-96598,Expired TLS Certificate Issues,Update Linux Kernel Packages
9.7,10.0.153.83,80,TCP,dc-10-0-153-83,CVE-2023-30142,IIS Vulnerability Issues,Update End-of-Life Packages
7.2,10.1.75.112,993,TCP,db-10-1-75-112,CVE-2022-96400,Outdated TLS Library Issues,Update OpenSSL Packages
4.0,10.2.71.119,445,TCP,web-10-2-71-119,CVE-2018-86095,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
5.3,10.1.63.50,161,UDP,web-10-1-63-50,CVE-2019-88059,SNMP Default Community Strings,Update OpenSSL Packages
9.4,10.1.19.242,80,TCP,db-10-1-19-242,CVE-2022-52372,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
6.8,10.0.170.210,80,TCP,nas-10-0-170-210,CVE-2022-23173,SQL Injection Vulnerabilities,Configure Content Security
8.8,10.2.67.30,80,TCP,ws-10-2-67-30,CVE-2023-49320,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.2,10.0.150.142,9090,TCP,web-10-0-150-142,CVE-2022-90301,IIS Vulnerability Issues,Update End-of-Life Packages
8.8,192.168.10.19,135,TCP,nas-192-168-10-19,CVE-2022-67733,FreeBSD Kernel Vulnerabilities,Remove Unused Packages
2.6,172.16.0.57,22,TCP,dc-172-16-0-57,,SQL Injection Vulnerabilities,Disable Vulnerable Endpoint
6.2,10.2.171.166,443,TCP,app-10-2-171-166,CVE-2023-62620,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
4.4,192.168.10.240,445,TCP,app-192-168-10-240,CVE-2018-17718,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
8.5,10.1.6.190,22,TCP,app-10-1-6-190,,Stack Overflow Vulnerabilities,Restrict Port Access
5.0,10.1.18.138,22,TCP,web-10-1-18-138,CVE-2023-10902,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
8.9,172.16.0.230,80,TCP,print-172-16-0-230,CVE-2022-30028,IIS Vulnerability Issues,Disable Vulnerable Endpoint
5.9,192.168.10.148,443,TCP,web-192-168-10-148,CVE-2023-36081,Expired TLS Certificate Issues,Update Security Patches
7.4,10.0.153.83,445,TCP,dc-10-0-153-83,CVE-2022-43972,Sudo Policy Misconfiguration,Implement Micro-Segmentation
6.5,192.168.2.41,8443,TCP,dc-192-168-2-41,CVE-2020-79803,IIS Vulnerability Issues,Update Security Patches
3.5,10.2.32.169,443,TCP,dc-10-2-32-169,CVE-2021-39339,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
9.7,172.16.0.57,22,TCP,dc-172-16-0-57,CVE-2021-86373,Stack Overflow Vulnerabilities,Restrict Port Access
4.9,10.1.155.163,139,TCP,db-10-1-155-163,CVE-2018-24605,Outdated Driver Vulnerabilities,Configure Content Security
7.5,192.168.1.222,8443,TCP,ws-192-168-1-222,CVE-2022-15075,Outdated TLS Library Issues,Renew Certificate Update
6.6,10.1.225.63,22,TCP,fw-10-1-225-63,CVE-2022-96200,SNMP Default Community Strings,Update Tomcat Patch
5.5,172.16.0.57,139,TCP,dc-172-16-0-57,,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
8.1,10.1.75.112,443,TCP,db-10-1-75-112,CVE-2022-19681,Outdated TLS Library Issues,Renew Certificate Update
9.0,10.0.170.210,443,TCP,nas-10-0-170-210,CVE-2022-65069,Outdated TLS Library Issues,Renew Certificate Update
5.3,192.168.1.183,161,UDP,app-192-168-1-183,,SNMP Default Community Strings,Update OpenSSL Packages
7.9,10.1.21.188,22,TCP,dc-10-1-21-188,CVE-2023-12977,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.6,10.2.97.1,21,TCP,gw-10-2-97-1,,SQL Injection Vulnerabilities,Disable Vulnerable Endpoint
6.8,10.1.6.190,8443,TCP,app-10-1-6-190,CVE-2022-29313,Outdated TLS Library Issues,Renew Certificate Update
4.0,172.16.1.81,8080,TCP,ws-172-16-1-81,CVE-2021-81842,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
5.3,192.168.10.27,162,UDP,ws-192-168-10-27,CVE-2019-63296,SNMP Default Community Strings,Update OpenSSL Packages
6.4,10.1.18.138,22,TCP,web-10-1-18-138,CVE-2023-70874,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
8.0,192.168.2.216,443,TCP,nas-192-168-2-216,,Outdated TLS Library Issues,Update Cipher Suites
4.9,10.1.12.167,21,TCP,nas-10-1-12-167,CVE-2023-50194,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.0,192.168.1.139,995,TCP,db-192-168-1-139,,Outdated TLS Library Issues,Renew Certificate Update
4.0,192.168.2.62,22,TCP,srv-192-168-2-62,CVE-2023-30875,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.4,10.2.171.166,22,TCP,app-10-2-171-166,,IIS Vulnerability Issues,Disable Vulnerable Endpoint
7.9,10.1.173.190,80,TCP,nas-10-1-173-190,CVE-2023-70447,SNMP Default Community Strings,Disable Vulnerable Endpoint
5.3,10.2.67.30,8443,TCP,ws-10-2-67-30,CVE-2023-47192,Expired TLS Certificate Issues,Restrict Sudoers Access
5.6,10.0.117.160,80,TCP,print-10-0-117-160,CVE-2023-51534,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.3,10.1.63.50,8443,TCP,web-10-1-63-50,,Expired TLS Certificate Issues,Update Security Patches
5.6,10.2.104.125,53,UDP,dc-10-2-104-125,CVE-2020-79853,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
8.3,172.16.0.93,993,TCP,web-172-16-0-93,CVE-2022-25194,Outdated TLS Library Issues,SNMP Security Configuration
7.2,10.0.28.238,995,TCP,fw-10-0-28-238,,Outdated TLS Library Issues,Update Security Patches
8.3,10.0.58.211,443,TCP,srv-10-0-58-211,CVE-2022-96900,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
9.8,10.0.248.24,22,TCP,web-10-0-248-24,CVE-2022-52437,Sudo Policy Misconfiguration,Remove Unused Packages
6.8,172.16.0.57,80,TCP,dc-172-16-0-57,CVE-2023-22395,SNMP Default Community Strings,Disable Vulnerable Endpoint
7.9,10.0.23.56,995,TCP,web-10-0-23-56,CVE-2022-47606,Outdated TLS Library Issues,Restrict Port Access
4.9,10.1.75.112,53,UDP,db-10-1-75-112,CVE-2020-46102,SQL Injection Vulnerabilities,Disable Vulnerable Endpoint
7.3,10.2.97.1,993,TCP,gw-10-2-97-1,CVE-2022-63264,Outdated TLS Library Issues,Renew Certificate Update
5.7,172.16.1.81,162,UDP,ws-172-16-1-81,CVE-2019-16917,SNMP Default Community Strings,Update OpenSSL Packages
5.2,192.168.1.72,443,TCP,dc-192-168-1-72,CVE-2023-77305,Expired TLS Certificate Issues,Restrict Sudoers Access
7.9,10.1.21.188,135,TCP,dc-10-1-21-188,,Outdated TLS Library Issues,Update Tomcat Patch
8.0,10.0.220.29,135,TCP,db-10-0-220-29,,Sudo Policy Misconfiguration,Update Tomcat Patch
3.3,10.2.178.109,22,TCP,fw-10-2-178-109,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
6.0,192.168.2.109,443,TCP,nas-192-168-2-109,CVE-2023-22170,Expired TLS Certificate Issues,Update Linux Kernel Packages
7.9,192.168.2.192,8080,TCP,print-192-168-2-192,CVE-2022-11947,Lighttpd Vulnerability Issues,Update Vulnerable Dependencies
6.7,172.16.0.230,1433,TCP,print-172-16-0-230,,Lighttpd Vulnerability Issues,Configure Content Security
9.0,192.168.2.40,80,TCP,web-192-168-2-40,CVE-2022-21114,SQL Injection Vulnerabilities,Configure Content Security
6.0,192.168.1.184,8443,TCP,fw-192-168-1-184,,Expired TLS Certificate Issues,Update Security Patches
8.3,192.168.1.103,445,TCP,srv-192-168-1-103,CVE-2022-92578,Sudo Policy Misconfiguration,Restrict Port Access
9.0,10.1.151.109,80,TCP,srv-10-1-151-109,CVE-2022-69890,IIS Vulnerability Issues,Restrict Port Access
5.6,10.2.171.166,443,TCP,app-10-2-171-166,CVE-2023-42072,Expired TLS Certificate Issues,Update End-of-Life Packages
5.5,10.0.117.160,8443,TCP,print-10-0-117-160,CVE-2023-53461,Expired TLS Certificate Issues,Update Security Patches
5.2,10.0.58.211,8080,TCP,srv-10-0-58-211,CVE-2020-53870,Outdated TLS Library Issues,Apply Entity Encoding
6.4,10.0.158.21,8443,TCP,gw-10-0-158-21,,IIS Vulnerability Issues,Update Security Patches
5.1,10.2.14.246,139,TCP,nas-10-2-14-246,CVE-2018-18516,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
8.1,10.2.69.73,8443,TCP,print-10-2-69-73,,Outdated TLS Library Issues,Renew Certificate Update
8.7,192.168.2.192,22,TCP,print-192-168-2-192,CVE-2021-44373,Stack Overflow Vulnerabilities,Restrict Port Access
5.6,10.1.54.234,53,UDP,print-10-1-54-234,CVE-2020-29879,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
7.6,172.16.1.81,995,TCP,ws-172-16-1-81,CVE-2022-52247,Outdated TLS Library Issues,Renew Certificate Update
4.7,10.0.186.118,443,TCP,nas-10-0-186-118,CVE-2021-82536,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
9.5,10.1.162.109,22,TCP,app-10-1-162-109,,FreeBSD Kernel Vulnerabilities,Restrict Port Access
8.1,10.2.67.136,636,TCP,print-10-2-67-136,,Outdated TLS Library Issues,Renew Certificate Update
5.0,10.1.173.190,443,TCP,nas-10-1-173-190,CVE-2023-10854,Expired TLS Certificate Issues,Restrict Sudoers Access
5.0,192.168.10.19,443,TCP,nas-192-168-10-19,CVE-2020-50458,Template Injection Vulnerabilities,Apply Entity Encoding
8.3,10.1.250.195,22,TCP,nas-10-1-250-195,,Stack Overflow Vulnerabilities,Restrict Port Access
8.5,10.0.220.29,23,TCP,db-10-0-220-29,,Stack Overflow Vulnerabilities,Restrict Port Access
8.1,172.16.1.1,445,TCP,app-172-16-1-1,,Stack Overflow Vulnerabilities,Restrict Port Access
6.4,10.0.0.86,993,TCP,db-10-0-0-86,CVE-2022-53357,Outdated TLS Library Issues,Renew Certificate Update
8.5,172.16.0.230,8080,TCP,print-172-16-0-230,CVE-2022-15229,Lighttpd Vulnerability Issues,Update Security Patches
8.9,192.168.1.58,443,TCP,db-192-168-1-58,CVE-2023-84479,IIS Vulnerability Issues,Remove Unused Packages
7.3,10.1.162.109,443,TCP,app-10-1-162-109,,Template Injection Vulnerabilities,Update Lighttpd Patch
5.1,172.16.0.31,8443,TCP,print-172-16-0-31,CVE-2020-94940,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
7.9,192.168.2.239,445,TCP,ws-192-168-2-239,,Sudo Policy Misconfiguration,Update Tomcat Patch
7.1,10.1.172.221,22,TCP,web-10-1-172-221,CVE-2022-73372,SUID Binary Misconfiguration,Update Tomcat Patch
8.7,10.2.67.136,445,TCP,print-10-2-67-136,CVE-2022-78937,SUID Binary Misconfiguration,Update Tomcat Patch
8.4,10.2.14.246,993,TCP,nas-10-2-14-246,,Outdated TLS Library Issues,Update Security Patches
8.4,192.168.1.139,445,TCP,db-192-168-1-139,CVE-2022-25814,SUID Binary Misconfiguration,Remove Unused Packages
5.3,172.16.0.106,162,UDP,dc-172-16-0-106,CVE-2019-75210,SNMP Default Community Strings,Update OpenSSL Packages
7.6,192.168.1.68,3389,TCP,gw-192-168-1-68,,SUID Binary Misconfiguration,Update Security Patches
4.9,192.168.2.42,443,TCP,dc-192-168-2-42,CVE-2023-53418,Expired TLS Certificate Issues,Update Security Patches
7.5,192.168.2.34,636,TCP,fw-192-168-2-34,,Outdated TLS Library Issues,Update Cipher Suites
6.7,192.168.2.34,995,TCP,fw-192-168-2-34,,Outdated TLS Library Issues,SNMP Security Configuration
4.2,192.168.1.2,161,UDP,ws-192-168-1-2,CVE-2019-32989,SNMP Default Community Strings,Update OpenSSL Packages
7.7,10.0.117.160,1433,TCP,print-10-0-117-160,,SQL Injection Vulnerabilities,Configure Content Security
8.0,10.0.143.51,995,TCP,nas-10-0-143-51,CVE-2022-69473,Outdated TLS Library Issues,Renew Certificate Update
4.7,10.0.170.210,443,TCP,nas-10-0-170-210,CVE-2023-54693,SNMP Default Community Strings,Disable Vulnerable Endpoint
8.6,10.2.67.36,80,TCP,web-10-2-67-36,CVE-2022-52245,SQL Injection Vulnerabilities,Configure Content Security
7.1,10.0.23.56,22,TCP,web-10-0-23-56,,Stack Overflow Vulnerabilities,Restrict Port Access
6.2,10.1.98.98,53,UDP,print-10-1-98-98,,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
7.0,192.168.2.56,3389,TCP,srv-192-168-2-56,,Sudo Policy Misconfiguration,Update Tomcat Patch
8.2,192.168.2.239,80,TCP,ws-192-168-2-239,CVE-2022-48780,SQL Injection Vulnerabilities,Configure Content Security
5.8,10.2.32.169,8443,TCP,dc-10-2-32-169,,Lighttpd Vulnerability Issues,Prevent SQL Injection
7.2,10.0.149.123,443,TCP,nas-10-0-149-123,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.3,172.16.1.231,8080,TCP,nas-172-16-1-231,CVE-2020-18825,Template Injection Vulnerabilities,Apply Entity Encoding
4.8,192.168.1.184,443,TCP,fw-192-168-1-184,CVE-2023-44446,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.0,10.0.150.142,443,TCP,web-10-0-150-142,,Outdated TLS Library Issues,Update Cipher Suites
